joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1.1819927690289171,0.28769695963532627,1.2024255734143807,0.3101906327440993,0.1984174024402583,0.03058779535125966,0.0003743395896937951
1.1634537744984499,0.4417268573110569,1.2229309996159081,0.34879625242221124,0.15786148278716605,0.0646996261490922,0.06321819703917181
1.5578639064187287,0.35784582012353283,1.6748075443990373,0.3747338540053029,0.14541745890027813,0.044731502100566534,0.06819969110538515
1.890997872622739,0.3681990041155032,1.9648319889903796,0.2982526176330822,0.06260752850410545,0.04888261752226741,0.02739915704771162
1.3436099597160451,0.09168842394965537,1.3226123235131935,0.07405048955791571,0.014866349861009542,0.016090731650542534,0.0005504292444197256
0.4315025072884229,0.5124785740058364,0.4091661198094041,0.27434977517425807,0.021668871795122335,0.018028496160653606,0.009515683348959414
0.4853563059233714,0.6829925510874197,0.39416135577234845,0.4896448221101579,0.07455963627207662,0.06648676312226032,0.0049018802688953755
0.639592400078731,0.012782160188134384,0.63612628035182,0.32950713583733915,0.06349001755572092,0.08689241833004102,0.003618336984293258
1.2611990680460317,0.26269131918982325,1.303933181077563,0.19313860887195133,0.03996949713990805,0.07257314812368687,0.013762493811856125
2.37148997953819,0.30519491715007874,2.4069068681792984,0.28434415032760185,0.08142577941514095,0.03455455380406347,0.027911370566909066
2.1597694211375007,0.4313374486107868,2.135317931575862,0.37636490465660444,0.06500112649828749,0.063872024727329,0.05549916285701939
1.2220719229585029,0.3163161892950548,1.234404283564776,0.22459131798531828,0.038542168812846,0.01904586613466197,0.010410528477941605
0.6273531246018005,0.13852898030924976,0.6591885774501844,0.24918113561192357,0.021422680403270666,0.021319996526004914,0.010645171379061513
0.48128985058710005,0.048472332580683286,0.46690614524995994,0.07212524596776504,0.06555907607132316,0.04014802904405235,0.021953513278587244
0.9953188489612234,0.29677193200206275,1.021998794103045,0.2844799443207009,0.017176987273132882,0.04251069820789111,0.0031830668389474237
1.1032986729706533,0.37665457287451787,1.1279640835803233,0.24685104126474045,0.008727207183350405,0.02393003551080186,0.01595165799188991
0.7125508393775758,0.34062527329906445,0.6962650740463889,0.14055576994570984,0.011920111277508028,0.009776899091815672,0.020915107430399926
0.38005646203357624,0.11936213544769103,0.3714411149657925,0.02644626614009482,0.004798492560673218,0.035410604497929654,0.006242520318337497
0.21010323998555996,0.2167416022613473,0.2306244737147735,0.14543211861100858,0.0028495272127095905,0.02529647271743185,0.006854825547475796
0.20891084531134485,0.16792695640123867,0.17729183982839714,0.01748431906514014,0.0038708591555765004,0.003015413425617286,0.022488263541203146
0.28095964672574203,0.0846694605879783,0.2594148858900024,0.1908697284725953,0.06600283038624588,0.019636869031162796,0.01587724259419332
0.25776547771682057,0.14538352644049368,0.2647948439532175,0.34943308787923577,0.04335326734318068,0.0715862380825607,0.004989913058413176
0.31091111644344827,0.1373065434402001,0.3082198954430972,0.32160292003310076,0.021738596024510892,0.08768530286849563,0.010927295118201397
0.3593343137438676,0.013143732051190682,0.32807295370446465,0.016189970789083574,0.046668556499815717,0.009564564642627449,0.024285525420300824
0.1212258317290622,0.3188747946681154,0.13274974943145512,0.21215381470554817,0.04477852790734138,0.034452626045125,0.009186288612655635
0.19206312984790563,0.339491249463169,0.14994241012817922,0.34732413802424134,0.02152035577982514,0.06745290462473141,0.00354126481017103
0.31148554783294813,0.18488402010997618,0.3151038942655796,0.20695569173198436,0.029144377795755405,0.05553773953587182,0.00588902327412727
0.45795546342348353,0.004711275086162203,0.4905413694196299,0.14157167028562334,0.03211605264428452,0.033142773153217675,0.009312737850810437
0.4583046846579907,0.06890484918356066,0.44582992595268345,0.14243439068397912,0.03360274216645842,0.031882036778817735,0.019566171401309285
0.39327518227165925,0.09304245436215552,0.3421955915760835,0.06499003412328008,0.0551762169476715,0.02220453569268388,0.014502617975572785
0.17277384747672286,0.23282290302344322,0.16136550255620508,0.26862307948620057,0.014048759872693495,0.05446831277231379,0.03152765539167207
0.5729355836366157,0.2756474898723802,0.516115243969619,0.5571476892341849,0.02565476005364342,0.10348967590547042,0.010852666751231088
0.43471868501658406,0.7126575024274366,0.47159546545095177,0.28108575616939646,0.07739501374498414,0.05466983667901548,0.06978679455118475
0.3217465124778167,0.3030075204719367,0.39844010571960853,0.06698675094927609,0.06548321531845125,0.034781125845731786,0.0488926869430274
0.08914248647495704,0.31356234015724027,0.03243930137821982,0.2912435580391666,0.02666818786174585,0.10523202359275974,0.02304701139623877
0.02694256288065522,0.4996427348343957,0.016360513564169343,0.22978495569176793,0.04637438615295886,0.07109762244162532,0.0180290377734329
0.5740522800643846,0.8010628531838613,0.6062219125219064,0.013309135843572406,0.0946084058295813,0.022989373310418504,0.005663456077654561
0.190924359059236,0.037798821669582594,0.23423668947940246,0.629478893323622,0.005563973084488749,0.10758509411404482,0.021689524971105323
0.02323470505451275,0.2164226007893717,0.03191989290931585,0.09854490138917349,0.05368914539017022,0.028697097787285575,0.014084239606034943
0.19310710321053604,0.6513486966537982,0.1424355487990372,0.21050776768300672,0.05351889474855931,0.0029619488302241592,0.04508652739833563
0.41365619562768075,0.11053568211005071,0.30753816399357703,0.10874583685825812,0.058103770434579705,0.0745949943561417,0.09693957752749277
0.3459165640253241,0.6779357097439451,0.2602426566121394,0.05512583861479037,0.09523767131321903,0.013209323103763104,0.07090000610688385
0.17776972986989326,0.06462482676007397,0.10609170631550136,0.004054400165692584,0.017029749855271836,0.0024943924544320595,0.04653608911938342
0.0728584396589742,0.8420595342321562,0.18215346900869567,0.19177382971519563,0.061703987971146956,0.013676209095993652,0.09104282056112312
0.045920387560395515,0.74854837534863,0.04777749910998441,0.3573857080410079,0.016498992560530334,0.008669744628398757,0.1074029781059963
0.06796980539615882,0.30590811105910376,0.04694611321709108,0.0909636024433862,0.01830873672401334,0.020585240476605815,0.12834810180381484
0.3455061989776722,0.3289930404814534,0.24411248488611603,0.34099692290315886,0.014917422318141749,0.0426261162319479,0.026798818123146616
0.1342513733303594,0.28571412024286147,0.15869718638767827,0.1780841388429053,0.016100951590208634,0.044768746052578745,0.04052284950013539
0.22656107440598983,0.012443998640840448,0.12941257434095077,0.058836381488243106,0.0014817642245306129,0.017157915898139642,0.10020344954170479
0.4142749520861828,0.2898170772917048,0.34617436783627137,0.045524884263898,0.013283846430658719,0.029780184797735032,0.10685635265770946
0.19570462216019435,0.3270304878430359,0.28595944154419844,0.16667949450123487,0.009903787009646114,0.04153795069302291,0.05326608480848455
0.13845222991293094,0.0775201793211906,0.033521304423726334,0.022351473937183286,0.015580068425084859,0.010189780438665252,0.022806536702048574
0.17796261755889287,0.22463299447034046,0.15045719138497898,0.08621894860496226,0.01634250967768347,0.04494900742457464,0.003788593584262756
0.29712586502865923,0.4303049302587745,0.3126558897187501,0.16690333971579285,0.021122402554824227,0.028232335627527583,0.018299059967799625
0.2475267008068709,0.0658647110735302,0.2916684924929337,0.03885283860265076,0.0024608192330470846,0.02292735036206306,0.01145208703822817
0.16132249200597393,0.07041825529526236,0.2281172242035533,0.008739579780916884,0.005873576149664217,0.03589813917975526,0.02263476613325613
0.015833088974188225,0.06358446386298411,0.07989103326190727,0.1534399645121436,0.0006000283957097174,0.00115699210285225,0.017860989754526158
0.16524181610945732,0.18506659841580841,0.10541209992339085,0.16841836846307068,0.0200752207297068,0.02601475107721818,0.002931697100476416
0.2248102308003943,0.24447305620687843,0.17986723434587215,0.07148978790592331,0.028942705104113342,0.034142688882697225,0.002167053524572554
0.2571650681671215,0.09327370502079546,0.22203783013873035,0.06322095519604076,0.014032289297083,0.017882110733860035,0.01762879681866908
0.2059238674850864,0.23544967327466182,0.16924023026057,0.04379155262500767,0.006410099026167959,0.004710046794101697,0.009091993485862593
0.1794225669025049,0.25524886714075734,0.16936637759104167,0.04504364940374472,0.0038695530788055432,0.0002034514910529417,0.005794123262006179
0.07760588412922587,0.042788176552036816,0.12767941412180872,0.05875937337944315,0.018963276173928234,0.014354365220146104,0.009972466543410524
0.21202202735595033,0.304164628781848,0.09987350809831508,0.030332988943500894,0.001321969548618629,0.024260368020137868,0.010849759932466035
0.4002200601685798,0.22053641560815151,0.23041584118748526,0.01578263785878775,0.013835638968620279,0.023635763520402087,0.006684141852072251
