==PROF== Connected to process 2393057 (/home/one/dsfb-gpu/target/release/deps/s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a)
==PROF== Disconnected from process 2393057
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","hz","11,236,180,904.52",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","hz","2,539,810,660.45",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","81,020",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","92.29",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","92.29",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","ns","31,840",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","26.37",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","40.57",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","78,108.31",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","12.15",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of this device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing DRAM in the Memory Workload Analysis section.","",""
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (FP32) to double (FP64) performance on this device is 64:1. The workload achieved 0% of this device's FP32 peak performance and 0% of its FP64 peak performance. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.43",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.42",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Compute Workload Analysis","Issue Slots Busy","%","10.39",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.43",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Compute Workload Analysis","SM Busy","%","12.15",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","87.85"
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","2393057","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
