==PROF== Connected to process 2394899 (/home/one/dsfb-gpu/target/release/deps/s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a)
==PROF== Disconnected from process 2394899
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","hz","11,216,867,469.88",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","hz","2,536,987,234.65",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","80,993",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","92.22",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","92.22",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","ns","31,872",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","26.56",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","40.48",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","78,013.34",
"0","2394899","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","12.15",
