# residual-projection v2
# upstream_doi=10.13012/B2IDB-6738796_V1
# upstream_url=https://databank.illinois.edu/datasets/IDB-6738796
# upstream_archive=tracing-data.tar.gz
# upstream_archive_size_bytes_full=1625688668
# fault_case=DeathStarBench media-service compose-review unsampled trace slice
# extraction_recipe=see crates/dsfb-debug/data/README.md
# extracted_at=2026-05-06T18:42:09.280816Z
# license=CC0-1.0 (Illinois Data Bank publicdomain/zero)
# num_windows=32
# num_signals=6
# healthy_window_end=12
# fault_labels=
# traces_per_window=5000
# total_traces_projected=160000
# components=0_nginx_compose-review,1_uniqueid,7_composereview_uniqueid,4_userreview_uniqueid,10_movie_review_uniqueid,13_reviewstorage_uniqueid
# channels=0_nginx_compose-review_p50_x10_3_ms,1_uniqueid_p50_x10_3_ms,7_composereview_uniqueid_p50_x10_3_ms,4_userreview_uniqueid_p50_x10_3_ms,10_movie_review_uniqueid_p50_x10_3_ms,13_reviewstorage_uniqueid_p50_x10_3_ms
# notes=Per-window p50 trace-component duration projected
#       from unsampled real Jaeger-format trace data; the
#       distinguishing feature for DSFB-Debug is the absence
#       of sampling-induced pseudo-slew artefacts.
552.000000	696.000000	796.000000	995.000000	1185.500000	79015.000000
550.500000	703.500000	806.000000	1002.000000	1199.500000	80209.500000
550.000000	699.000000	796.000000	1002.500000	1187.000000	81447.500000
553.000000	715.500000	796.000000	999.000000	1181.500000	81420.000000
554.000000	704.000000	805.000000	995.000000	1176.000000	81781.000000
550.000000	706.000000	805.500000	998.000000	1208.000000	82060.000000
554.000000	699.000000	798.000000	1010.000000	1200.000000	80923.500000
550.000000	690.000000	797.000000	977.500000	1202.000000	81817.500000
546.000000	699.000000	798.000000	986.500000	1182.500000	82439.000000
547.000000	695.000000	801.000000	1006.000000	1206.000000	80469.000000
551.000000	709.000000	806.000000	1015.500000	1205.500000	78742.500000
557.000000	692.000000	804.000000	1007.500000	1200.500000	82130.000000
549.000000	705.000000	787.000000	995.000000	1211.500000	84419.000000
548.000000	688.000000	798.000000	990.500000	1198.500000	81596.000000
553.000000	698.000000	814.000000	1015.500000	1193.000000	80598.000000
553.000000	702.500000	784.000000	1007.000000	1197.000000	81469.000000
546.000000	710.000000	801.000000	999.000000	1199.000000	82414.000000
551.000000	698.000000	796.000000	1001.000000	1195.500000	80190.500000
552.000000	692.500000	786.000000	987.000000	1201.000000	82532.500000
548.500000	696.000000	790.000000	1004.000000	1203.000000	81685.000000
550.000000	700.000000	791.500000	1001.000000	1217.000000	81828.000000
545.000000	708.000000	796.000000	972.000000	1215.000000	83200.000000
559.000000	701.000000	801.000000	996.000000	1199.500000	81163.000000
541.500000	691.000000	791.000000	990.000000	1207.500000	82670.500000
544.000000	700.000000	796.000000	999.000000	1200.000000	84761.500000
543.000000	692.000000	794.000000	1007.000000	1205.000000	82158.500000
556.000000	689.000000	792.000000	998.500000	1204.000000	82001.000000
544.000000	699.000000	811.000000	993.500000	1212.000000	80135.500000
543.500000	696.000000	799.000000	1004.000000	1192.000000	83205.500000
551.000000	699.000000	808.500000	995.500000	1201.500000	80751.500000
544.000000	698.000000	801.000000	1001.000000	1178.000000	80964.500000
555.000000	687.000000	804.000000	987.000000	1200.000000	81852.000000
