# residual-projection v2
# upstream_doi=Widyasari et al. ESEC/FSE 2020
# upstream_url=https://github.com/soarsmu/BugsInPy
# upstream_archive=data/upstream/bugsinpy/bugsinpy_snapshot.csv
# upstream_archive_sha256=c2b561a1410b739fdb666b303c77ef32be6aabac7e3f11de2f5cc8e68f3deb24
# license=no-upstream-license
# attribution=Widyasari et al. ESEC/FSE 2020. github.com/soarsmu/BugsInPy.
# fixture_origin=BugsInPy 6-project bug-patch-line complexity time-series over the first 169 bug-ids; projected to 169-window x 6-signal z-score residual matrix
# num_windows=169
# num_signals=6
# healthy_window_end=20
# channels=pandas_bug_patch_lines,keras_bug_patch_lines,youtube-dl_bug_patch_lines,scrapy_bug_patch_lines,luigi_bug_patch_lines,thefuck_bug_patch_lines
# projection_law=Per project: z = (bug_patch.txt line count - baseline_mean) / sample_stddev where baseline = first healthy_window_end bug-ids. Bessel correction. NaN = project has no bug at that bug-id.
# decimal_places=6
# notes=Patch line count is a proxy for fix complexity, not bug severity. DSFB reports structural outliers; no domain claim about which bugs are 'complex' in a software-engineering sense.
-0.350850	2.766817	-0.521415	-0.149520	-0.432329	-0.701823
-0.330415	-0.609858	0.180490	-0.308101	-0.047259	-0.861328
-0.336801	-0.404227	-0.621687	-0.149520	-0.502342	-0.622070
-0.347018	-0.653148	-0.320871	-0.376064	-0.572354	0.095703
-0.313811	-0.620680	0.180490	-0.376064	0.757888	-0.861328
-0.348296	-0.653148	0.280762	-0.308101	2.998297	-0.143555
-0.347018	-0.653148	-0.521415	0.031716	-0.502342	-0.542317
-0.347018	0.223488	-0.571551	-0.194828	-0.397322	0.095703
-0.307425	-0.631503	1.684572	-0.126865	1.983111	-0.542317
-0.350850	0.115261	-0.521415	-0.081556	-0.572354	0.494466
-0.343187	1.630436	-0.521415	-0.376064	-0.537348	0.255208
-0.290821	-0.793843	-0.621687	-0.330755	1.107952	-0.382812
-0.234624	-0.642326	-0.621687	-0.376064	-0.572354	0.015951
-0.316365	-0.642326	3.188655	-0.126865	0.582856	-0.303060
2.876663	-0.176951	-0.621687	-0.172174	-0.502342	-0.063802
-0.325306	-0.155305	1.283484	4.200139	-0.537348	2.966795
2.968622	-0.642326	-0.621687	-0.217483	-0.572354	2.249022
-0.326583	-0.198596	-0.621687	-0.353410	-0.572354	-0.781575
-0.313811	0.981075	0.381034	0.167643	-0.572354	-0.861328
-0.315088	1.760308	-0.471279	-0.376064	-0.537348	0.494466
-0.344464	-0.231064	-0.170463	-0.398719	-0.537348	-0.382812
