# residual-projection v2
# upstream_doi=Saxena, Goebel, Simon, Eklund (PHM08); NASA PCoE Prognostics Data Repository
# upstream_url=https://www.nasa.gov/intelligent-systems-division/discovery-and-systems-health/pcoe/pcoe-data-set-repository/
# upstream_archive=data/CMAPSSData.zip
# upstream_archive_sha256=74bef434a34db25c7bf72e668ea4cd52afe5f2cf8e44367c55a82bfd91a5a34f
# upstream_inner_file=train_FD002.txt
# fixture_origin=train_FD002.txt unit 100 (run-to-failure, 212 cycles)
# license=Public Domain (NASA Open Data)
# num_windows=212
# num_signals=21
# healthy_window_end=30
# channels=sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
# sensor_columns_kept=1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
# sensor_columns_dropped=(none)
# projection_law=z_residual = (value - baseline_mean) / baseline_sample_stddev; baseline computed over the first healthy_window_end cycles; sample stddev uses Bessel correction (n-1)
# baseline_stddev_drop_threshold=1e-06
# decimal_places=6
# notes=Per-engine z-score residual projection of NASA C-MAPSS FD002 unit 100 against its own first 30 healthy cycles. DSFB interprets the structural residual evidence; the audit does NOT claim a fault diagnosis or a remaining-useful-life prediction.
1.459112	1.446748	1.410046	1.385560	1.495616	1.510137	1.517308	0.992123	1.359291	1.344663	1.207420	1.515934	0.438884	0.799140	-1.045186	1.292168	1.340704	0.991667	0.439697	1.509110	1.494468
0.441542	0.532794	0.598201	0.676141	0.482560	0.509122	0.553851	0.556242	0.641516	1.061576	0.670250	0.554849	0.439324	0.676303	-0.759953	1.292168	0.632246	0.557223	0.439697	0.567842	0.589889
1.459112	1.424104	1.401734	1.388059	1.495616	1.510137	1.517368	0.992123	1.365684	1.344663	1.199027	1.516894	0.439031	0.875738	-1.013949	1.292168	1.340704	0.991667	0.439697	1.501034	1.498600
1.459112	1.428922	1.362275	1.465309	1.495616	1.510137	1.517912	0.992438	1.388274	1.344663	1.229802	1.517342	0.438811	0.809080	-1.022994	1.292168	1.372907	0.991667	0.439697	1.505521	1.499943
1.459112	1.431090	1.354383	1.452737	1.495616	1.510137	1.518576	0.992438	1.352204	1.344663	1.193431	1.519391	0.439324	0.785312	-1.012864	1.292168	1.405110	0.991667	0.439697	1.505521	1.505597
-1.071758	-0.815251	-0.668763	-0.681730	-1.150683	-1.090540	-0.990890	-0.116647	-0.612139	-0.636945	-0.294977	-0.990544	0.439984	0.199537	0.054860	-0.748097	-0.591456	-0.116482	0.439697	-1.044607	-1.047138
0.515060	0.579287	0.432810	0.249596	0.193469	0.209799	0.192563	0.588705	0.466974	-0.212315	0.345710	0.192345	0.439691	0.021168	-0.067917	-0.748097	0.503435	0.588704	0.439697	0.208024	0.199079
0.441542	0.520990	0.682828	0.670612	0.482560	0.509122	0.550773	0.555990	0.595083	1.061576	0.667452	0.552160	0.439251	0.702339	-0.746445	1.292168	0.600043	0.557223	0.439697	0.585788	0.576357
-1.071758	-0.799593	-0.601011	-0.686350	-1.150683	-1.090540	-0.991434	-0.116710	-0.596582	-0.636945	-0.306168	-0.991440	0.440204	0.279376	0.070176	-0.748097	-0.623658	-0.116482	0.439697	-1.024867	-1.042036
0.441542	0.522436	0.612138	0.725142	0.482560	0.509122	0.556205	0.556053	0.634190	1.061576	0.625486	0.555041	0.438884	0.755061	-0.773220	1.292168	0.567840	0.557223	0.439697	0.561561	0.582951
