# residual-projection v2
# upstream_doi=Zhang et al. ICSE 2022
# upstream_url=https://github.com/FudanSELab/DeepTraLog
# upstream_archive=data/upstream/deeptralog/F02.zip
# upstream_archive_sha256=b6a96305e800840884a35ad861dc0c7df11ef8566de6c9a31c5f94b4341beed8
# upstream_inner_file=F02-04/ERROR_SpanData.csv
# license=no-upstream-license
# attribution=Zhang et al. ICSE 2022.
# fixture_origin=F02-04 ERROR fault-period spans (109,365 spans, 151s) projected to 31-window x 16-signal residual matrix
# num_windows=31
# num_signals=16
# healthy_window_end=12
# window_ms=5000
# channels=travel_p50_ms,travel_span_count,basic_p50_ms,basic_span_count,station_p50_ms,station_span_count,train_p50_ms,train_span_count,ticketinfo_p50_ms,ticketinfo_span_count,seat_p50_ms,seat_span_count,route_p50_ms,route_span_count,order_p50_ms,order_span_count
# top_services=ts-travel-service,ts-basic-service,ts-station-service,ts-train-service,ts-ticketinfo-service,ts-seat-service,ts-route-service,ts-order-service
# projection_law=Per (window, service) bin: p50 = median of (EndTime - StartTime) milliseconds; span_count = number of spans. Residual = (value - baseline_mean) / sample_stddev over the first healthy_window_end windows. Bessel correction (n-1). NaN cell = service had zero spans in that window.
# decimal_places=6
# notes=DSFB interprets structural residual evidence; no ground-truth fault label is asserted. The F01-02 file is named ERROR but DSFB does not depend on that label.
1.724657	-1.723429	-0.031336	-1.644024	nan	-1.667025	nan	-1.761653	1.977033	-1.669674	0.980197	-1.755783	-0.288675	-1.675985	3.175426	-1.744402
2.491172	-1.241373	3.164972	-1.057507	nan	-1.081793	nan	-1.390779	2.294204	-1.125897	0.844216	-1.337349	-0.288675	-1.078604	-0.288675	-1.257592
-0.272926	-1.534387	-0.313364	-1.617364	nan	-1.560620	nan	-1.390779	-0.433467	-1.627845	0.762627	-1.435804	3.175426	-1.576422	-0.288675	-1.500997
-0.412292	0.753016	-0.313364	0.941981	nan	0.939919	nan	0.649030	-0.433467	0.881895	0.626646	0.607140	-0.288675	0.862884	-0.288675	0.689647
-0.319381	-0.437946	-0.313364	-0.444331	nan	-0.443358	nan	-0.278156	-0.370033	-0.540291	0.749029	-0.426639	-0.288675	-0.331878	-0.288675	-0.527377
-0.458747	0.308768	-0.313364	0.088866	nan	0.062070	nan	0.278156	-0.433467	0.296289	0.327488	0.459457	-0.288675	0.016594	-0.288675	0.446242
-0.458747	1.301236	-0.313364	1.421858	nan	1.445347	nan	1.390779	-0.433467	1.258356	-1.304285	1.197871	-0.288675	1.510046	-0.288675	1.176457
-0.458747	0.431645	-0.313364	0.302145	nan	0.301483	nan	0.401781	-0.433467	0.379947	0.381880	0.459457	-0.288675	0.365066	-0.288675	0.446242
-0.458747	0.280412	-0.313364	0.142186	nan	0.141875	nan	0.278156	-0.433467	0.254460	0.653842	0.434843	-0.288675	0.066376	-0.288675	0.446242
-0.458747	0.753016	-0.313364	0.941981	nan	0.939919	nan	0.710842	-0.433467	0.881895	-1.331481	0.631754	-0.288675	0.813102	-0.288675	0.689647
-0.458747	0.819180	-0.313364	0.568743	nan	0.567498	nan	0.834467	-0.433467	0.672750	-1.440266	1.025574	-0.288675	0.713538	-0.288675	0.933052
-0.458747	0.289864	-0.313364	0.355465	nan	0.354686	nan	0.278156	-0.433467	0.338118	-1.249892	0.139478	-0.288675	0.315284	-0.288675	0.202837
-0.412292	-0.182740	-0.313364	-0.231052	nan	-0.230546	nan	-0.278156	-0.370033	-0.205659	-1.005126	-0.057432	-0.288675	-0.182533	-0.288675	-0.121702
-0.505203	1.660415	-0.313364	1.688457	nan	1.684760	nan	1.885278	-0.433467	1.676646	-1.467462	1.567077	-0.288675	1.609610	-0.288675	1.663267
-0.458747	0.715207	-0.313364	0.515424	nan	0.514295	nan	0.649030	-0.370033	0.589092	-1.399471	0.902505	-0.288675	0.613975	-0.288675	0.770782
-0.458747	0.913701	-0.313364	0.941981	nan	0.939919	nan	0.958092	-0.433467	0.881895	-1.345079	0.804050	-0.288675	0.962447	-0.288675	0.933052
-0.505203	1.840005	-0.313364	1.795096	nan	1.791166	nan	1.885278	-0.433467	1.843962	-1.494658	1.887056	-0.288675	1.808737	-0.288675	1.825537
