# residual-projection v2
# upstream_doi=Saxena, Goebel, Simon, Eklund (PHM08); NASA PCoE Prognostics Data Repository
# upstream_url=https://www.nasa.gov/intelligent-systems-division/discovery-and-systems-health/pcoe/pcoe-data-set-repository/
# upstream_archive=data/CMAPSSData.zip
# upstream_archive_sha256=74bef434a34db25c7bf72e668ea4cd52afe5f2cf8e44367c55a82bfd91a5a34f
# upstream_inner_file=train_FD001.txt
# fixture_origin=train_FD001.txt unit 1 (run-to-failure, 192 cycles)
# license=Public Domain (NASA Open Data)
# num_windows=192
# num_signals=14
# healthy_window_end=30
# channels=sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
# sensor_columns_kept=2,3,4,7,8,9,11,12,13,14,15,17,20,21
# sensor_columns_dropped=1,5,6,10,16,18,19
# projection_law=z_residual = (value - baseline_mean) / baseline_sample_stddev; baseline computed over the first healthy_window_end cycles; sample stddev uses Bessel correction (n-1)
# baseline_stddev_drop_threshold=1e-06
# decimal_places=6
# notes=Per-engine z-score residual projection of NASA C-MAPSS FD001 unit 1 against its own first 30 healthy cycles. DSFB interprets the structural residual evidence; the audit does NOT claim a fault diagnosis or a remaining-useful-life prediction.
-1.547447	0.520536	0.169926	0.679004	-0.069661	-0.774505	1.608438	-1.080034	-0.903428	1.654331	0.414440	0.068009	1.034232	0.636489
-0.542875	1.035806	1.045996	-0.949538	-0.666755	-1.250202	1.780157	0.585690	0.790500	-0.315286	1.060526	0.068009	0.323691	0.723783
0.065957	0.104917	1.411601	0.412030	0.527433	0.740099	-0.108756	0.961821	-0.564643	0.165378	0.325144	-1.972256	-0.268427	-0.782992
0.065957	-1.158952	0.607961	0.919281	1.423073	-0.036276	-1.310791	2.143948	1.129286	0.331124	-2.280210	0.068009	-1.097391	-0.219374
0.126840	-1.144369	2.108318	-0.282103	-0.069661	1.235991	-0.022896	0.343891	-0.225857	0.322837	0.934461	1.088141	-0.860544	0.359425
-0.695083	-0.750625	-0.599223	1.506624	-1.263848	0.008601	-1.053212	-1.026301	-0.564643	0.060405	-0.042547	-0.952123	0.086844	-0.352213
0.461697	1.157332	-0.806169	0.625609	-1.263848	2.129046	0.663981	0.693156	-0.564643	-0.086004	-0.746413	0.068009	1.507925	-0.152955
0.705230	-1.117634	0.297542	-0.682564	-1.860942	-1.983943	-0.366335	1.096154	-0.564643	-0.431308	-0.210634	-0.952123	-0.031580	-1.420619
-0.634200	0.831643	-1.830551	-1.109723	-0.368208	-0.713920	0.062964	-0.730769	0.112929	-1.917499	-2.038585	0.068009	0.915808	0.401174
-1.882305	0.894836	0.121638	-1.376697	-0.368208	0.461861	-2.169387	-0.730769	0.451714	-0.898160	0.892439	1.088141	-0.268427	1.592931
-0.147134	-1.411726	0.183722	1.159558	-0.368208	-0.007106	-1.139072	-1.778563	-1.242214	2.195768	1.176086	0.068009	-0.386850	1.769417
-0.816849	-1.008260	0.014716	1.106163	0.825980	-0.060958	-0.881493	-0.703903	-0.903428	0.447146	-0.935511	-0.952123	1.034232	-0.369293
2.257751	-1.304784	0.249255	-1.777158	1.721620	-0.633142	0.835701	-0.569570	1.129286	-1.251752	0.188573	1.088141	-0.505273	-2.082917
0.065957	1.310455	-0.326745	0.999373	0.825980	-0.509729	1.350859	-1.053167	-1.581000	0.496870	-0.798940	1.088141	2.455313	-0.054274
0.309489	-0.908609	0.697637	-1.243210	1.423073	0.578541	0.148823	1.176753	1.129286	-1.400923	0.435451	-0.952123	0.205267	-0.672925
-0.603758	0.102487	1.515074	-0.442287	-0.368208	-0.067690	-0.366335	-1.536765	0.790500	0.960959	-0.946017	0.068009	-0.031580	1.319662
0.766113	-0.631530	-0.054266	-0.816051	-0.069661	1.184382	-1.396651	-0.462104	-0.225857	1.281402	2.237138	0.068009	-1.926355	-1.016409
0.887880	0.846226	-1.375270	0.251846	-0.368208	-0.020569	-0.623914	-0.811369	0.790500	0.027256	-0.462766	0.068009	-0.978967	0.251256
-1.638772	0.000405	0.083698	0.198451	-0.666755	0.975704	1.007420	-0.462104	-0.564643	-0.967221	1.076284	-0.952123	-2.044778	-0.741242
2.166426	-1.567280	1.766858	1.880388	-0.368208	-0.839576	-0.538054	0.021493	-0.903428	-0.807000	0.493231	0.068009	0.678961	0.693420
