# residual-projection v2
# upstream_doi=Saxena, Goebel, Simon, Eklund (PHM08); NASA PCoE Prognostics Data Repository
# upstream_url=https://www.nasa.gov/intelligent-systems-division/discovery-and-systems-health/pcoe/pcoe-data-set-repository/
# upstream_archive=data/CMAPSSData.zip
# upstream_archive_sha256=74bef434a34db25c7bf72e668ea4cd52afe5f2cf8e44367c55a82bfd91a5a34f
# upstream_inner_file=train_FD002.txt
# fixture_origin=train_FD002.txt unit 1 (run-to-failure, 149 cycles)
# license=Public Domain (NASA Open Data)
# num_windows=149
# num_signals=21
# healthy_window_end=30
# channels=sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
# sensor_columns_kept=1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
# sensor_columns_dropped=(none)
# projection_law=z_residual = (value - baseline_mean) / baseline_sample_stddev; baseline computed over the first healthy_window_end cycles; sample stddev uses Bessel correction (n-1)
# baseline_stddev_drop_threshold=1e-06
# decimal_places=6
# notes=Per-engine z-score residual projection of NASA C-MAPSS FD002 unit 1 against its own first 30 healthy cycles. DSFB interprets the structural residual evidence; the audit does NOT claim a fault diagnosis or a remaining-useful-life prediction.
-0.555102	-0.337431	-0.263948	-0.268457	-0.326911	-0.287857	-0.237425	0.162210	-0.191476	-0.296138	-0.042752	-0.237999	0.439083	0.132736	-0.197596	-0.385640	-0.205011	0.163157	0.439697	-0.234755	-0.247673
-0.732144	-0.494736	-0.319225	-0.377916	-0.782323	-0.737103	-0.656064	0.084588	-0.316218	-0.296138	0.017368	-0.655164	0.438644	0.420172	-0.153180	-0.385640	-0.365804	0.086130	0.439697	-0.707254	-0.714179
-0.032750	-0.860135	-1.308454	-1.126731	0.128502	-0.087757	-0.378612	-1.992294	-1.310674	-1.068673	-1.822978	-0.387304	-2.198277	-2.091319	1.999070	-0.385640	-1.209966	-1.993598	-2.198484	-0.305849	-0.272425
-0.732144	-0.506055	-0.310918	-0.372180	-0.782323	-0.737103	-0.656437	0.084658	-0.316218	-0.296138	-0.062792	-0.652787	0.438277	0.376100	-0.188088	-0.385640	-0.406002	0.086130	0.439697	-0.687567	-0.676794
-0.032750	-0.867101	-1.298712	-1.122142	0.128502	-0.085795	-0.383535	-1.992364	-1.337595	-1.068673	-1.756178	-0.386591	-2.198497	-2.135391	2.002192	-0.385640	-1.209966	-1.993598	-2.198484	-0.300380	-0.298812
-0.032750	-0.868552	-1.209798	-1.114590	0.128502	-0.085795	-0.382640	-1.992013	-1.328161	-1.068673	-1.792918	-0.386908	-2.198424	-2.042888	1.994955	-0.385640	-1.330561	-1.993598	-2.198484	-0.283974	-0.293230
-0.732144	-0.499379	-0.378398	-0.364437	-0.782323	-0.737103	-0.654572	0.084938	-0.303760	-0.296138	0.014028	-0.654610	0.438864	0.459401	-0.156160	-0.385640	-0.365804	0.086130	0.439697	-0.684285	-0.685498
1.109647	1.175248	0.998278	0.832157	0.795667	0.820544	0.805033	0.871317	1.015552	0.283263	0.708750	0.808479	0.441063	0.141212	-0.352554	-0.385640	1.041134	0.870405	0.439697	0.815244	0.852544
-0.732144	-0.511279	-0.370399	-0.361951	-0.782323	-0.737103	-0.659420	0.084868	-0.288706	-0.296138	0.050768	-0.650806	0.438350	0.341230	-0.138422	-0.385640	-0.325605	0.086130	0.439697	-0.676629	-0.693302
-0.732144	-0.511279	-0.286613	-0.365201	-0.782323	-0.737103	-0.654647	0.084518	-0.321642	-0.296138	-0.042752	-0.654530	0.438350	0.381549	-0.127212	-0.385640	-0.406002	0.086130	0.439697	-0.689754	-0.710838
-0.732144	-0.497348	-0.324352	-0.373614	-0.782323	-0.737103	-0.661285	0.084728	-0.325225	-0.296138	-0.032732	-0.655244	0.438497	0.470298	-0.139415	-0.385640	-0.325605	0.086130	0.439697	-0.696317	-0.700794
2.205391	2.198598	2.063090	2.268700	2.324344	2.382114	2.442296	1.321428	2.099349	2.407734	1.734133	2.442427	0.442310	1.010905	-1.555470	2.506658	2.166683	1.318562	0.439697	2.424147	2.407900
